-76.674628,43.022683,"SERVICE PLAZA EB I-90/NY T'way MM310","RR, PT, VM, Pets, HF, Gas, Food"
-76.681181,40.371961,"REST AREA NB I-81 MM79","RR, PT, VM, Pets, HF"
-76.721611,40.988021,"REST AREA WB I-80 MM220","RR, PT, VM, Pets, HF"
-76.725213,35.865851,"REST AREA EB/WB US-64","RR, PT, Pets, HF"
-76.742859,40.993011,"REST AREA EB I-80 MM219","RR, PT, VM, Pets, HF"
-76.745958,40.210327,"SERVICE PLAZA EB I-76 MM250","RR, PT, VM, Pet, HF, Gas, Food"
-76.751632,34.724267,"(NT) REST AREA EB US-70","VISITOR CENTER, RR, PT, HF, Boat Launch"
-76.807224,42.975153,"TURNOUT WB I-90 MM318","NO FACILITIES"
-76.844261,39.145342,"WELCOME CENTER SB I-95 MM 37","RR, PT, VM, RV Dump, Pets, HF"
-76.848728,39.137921,"WELCOME CENTER NB I-95 MM 37","RR, PT, VM, RV Dump, Pets, HF"
-76.914882,42.958576,"SERVICE PLAZA WB I-90/NY T'way MM324","RR, PT, VM, Pets, HF, Gas, Food"
-76.960758,38.370396,"WELCOME CENTER-LEFT EXIT DAYTIME HOURS SB US-301","RR, Pets, HF"
-76.961225,38.369547,"WELCOME CENTER DAYTIME HOURS NB US-301","RR, Pets, HF"
-77.039742,37.497993,"REST AREA WB I-64 MM213","RR, PT, VM, Pets, HF"
-77.047521,37.498063,"WELCOME CENTER EB I-64 MM213","RR, PT, VM, Pets, HF"
-77.094485,35.254829,"REST AREA NB/SB US-17","RR, PT, HF"
-77.154451,41.051187,"REST AREA WB I-80 MM194","RR, PT, VM, Pets, HF"
-77.156076,41.050515,"REST AREA EB I-80 MM194","RR, PT, VM, Pets, HF"
-77.162237,35.135586,"REST AREA-FOLLOW SIGNS WB US-70","RR, PT, Pets, HF"
-77.172217,35.138167,"REST AREA-FOLLOW SIGNS EB US-70","RR, PT, Pets, HF"
-77.176679,42.973431,"SERVICE PLAZA EB I-90/NY T'way MM337","RR, PT, VM, Pets, HF, Gas, Food"
-77.200874,42.246562,"REST AREA EB I-86 MM 160","RR, PT, VM, Pets, HF"
-77.251899,39.837841,"REST AREA EB/WB US-30 Hours 0600-2200","RR, HF, Gettysburg NP"
-77.298819,38.615515,"(NT)REST AREA NB I-95 MM155","RR, PT, VM, Pets, HF"
-77.292075,40.205494,"SERVICE PLAZA EB I-76 MM219","RR, PT, VM, Pets, HF, Gas, Food"
-77.298391,38.618358,"(NT)REST AREA SB I-95 MM155","RR, PT, VM, Pets, HF"
-77.312313,39.709459,"WELCOME CENTER SB US-15","RR, VM, HF"
-77.314406,40.148117,"REST AREA SB I-81 MM38","RR, PT, VM, Pets, HF"
-77.315111,38.598059,"TRUCK REST AREA SB I-95 MM153","Trucks only"
-77.316562,38.591892,"TRUCK REST AREA NB I-95 MM153","Trucks only"
-77.344421,40.131751,"REST AREA NB I-81 MM38","RR, PT, VM, Pets, HF"
-77.351298,42.367947,"REST AREA WB I-86 MM 147","RR, PT, VM, Pets, HF"
-77.389236,39.346861,"TURNOUT WB I-270 MM 28","Scenic Vista, NO FACILITIES"
-77.391718,37.011456,"REST AREA NB I-95 MM37","RR, PT, VM, Pets, HF"
-77.410205,42.998129,"SERVICE PLAZA WB I-90/NY T'way MM350","RR, PT, VM, Pets, HF, Gas, Food"
-77.483926,43.016049,"TURNOUT EB I-90","NO FACILITIES"
-77.491526,38.809831,"WELCOME CENTER WB I-66 MM48","RR, PT, Pets, HF"
-77.492464,37.976729,"REST AREA NB I-95 MM107","RR, PT, VM, Pets, HF"
-77.493003,37.984748,"REST AREA SB I-95 MM107","RR, PT, VM, HF"
-77.497517,38.807003,"REST AREA EB I-66 MM48","RR, PT, Pets, HF"
-77.504487,38.319096,"WELCOME CENTER SB I-95 MM131","RR, PT, VM, Pets, HF"
-77.540677,37.105710,"REST AREA SB I-85 MM55","RR, PT, VM, Pets, HF"
-77.546665,37.098215,"REST AREA NB I-85 MM55","RR, PT, VM, HF"
-77.576181,36.545132,"(NT) WELCOME CENTER NB I-95 MM0.5","RR, PT, VM, Pets, HF"
-77.577798,36.542619,"WELCOME CENTER SB I-95 MM181","RR, PT, VM, Pets, HF"
-77.590538,40.166539,"SERVICE PLAZA WB I-76 MM203","RR, PT, VM, Pets, HF, Gas, Food"
-77.600278,39.521477,"REST AREA WB I-70 MM39","RR, Pets, HF"
-77.604485,39.530752,"REST AREA EB I-70 MM39","RR, Pets, HF"
-77.718176,43.041684,"SERVICE PLAZA EB I-90/NY T'way MM366","RR, PT, VM, Pets, HF, Gas, Food"
-77.726602,39.733405,"WELCOME CENTER NB I-81 MM2","RR, PT, VM, Pets, HF"
-77.752836,37.701225,"REST AREA EB I-64 MM169","RR, PT, VM, Pets, HF"
-77.760833,37.704284,"REST AREA WB I-64 MM169","RR, PT, VM, Pets, HF"
-77.829866,42.724454,"REST AREA WB I-390 MM 38","RR, PT, Pets, HF"
-77.833081,42.730432,"REST AREA EB I-390 MM 38","RR, PT, Pets, HF"
-77.833977,36.867607,"REST AREA SB I-85 MM32","RR, PT, VM, Pets, HF"
-77.838721,36.032852,"REST AREA SB I-95 MM142","RR, PT, VM, Pets, HF"
-77.841815,36.861739,"REST AREA NB I-85 MM32","RR, PT, VM, Pets, HF"
-77.841995,39.586036,"WELCOME CENTER SB I-81 MM25","RR, PT, Pets, HF"
-77.851995,36.024154,"REST AREA NB I-95 MM142","RR, PT, VM, Pets, HF"
-77.902685,43.030215,"SERVICE PLAZA WB I-90/NY T'way MM376","RR, PT, VM, Pets, HF, Gas, Food"
-77.916887,39.537472,"TRUCK TURNOUT SB I-81 MM19","NO FACILITIES"
-77.949248,41.021339,"REST AREA WB I-80 MM146","RR, PT, VM, Pets, HF"
-77.958808,41.012491,"REST AREA EB I-80 MM146","RR, PT, VM, Pets, HF"
-78.073686,39.317883,"WELCOME CENTER NB I-81 MM2","RR, PT, VM, Pets, HF"
-78.083095,40.057537,"SERVICE PLAZA WB I-76 MM172","RR, PT, VM, RV Dump, Pets, HF, Gas, Food"
-78.086235,40.058478,"SERVICE PLAZA-FOLLOW SIGNS EB I-76 MM172","RR, PT, VM, RV Dump, Pets, HF, Gas, Food"
-78.105616,42.222852,"REST AREA EB I-86 MM 101","RR, PT, VM, Pets, HF"
-78.112939,39.243855,"WELCOME CENTER SB I-81 MM320","RR, PT, VM, Pets, HF"
-78.131406,34.988923,"REST AREA-FOLLOW SIGNS WB I-40 MM364","RR, PT, VM, Pets, HF"
-78.134185,34.996898,"REST AREA-FOLLOW SIGNS EB I-40 MM364","RR, PT, VM, Pets, HF"
-78.181662,36.551623,"WELCOME CENTER NB I-85 MM0.5","RR, PT, VM, Pets, HF"
-78.181794,39.733935,"WELCOME CENTER WB I-70 MM171","RR, PT, VM, Pets, HF"
-78.204228,36.517391,"WELCOME CENTER SB I-85 MM231","RR, PT, VM, Pets, HF"
-78.234541,39.923351,"REST AREA EB I-70 MM153","RR, PT, VM, Pets, HF"
-78.237438,38.985864,"TURNOUT-TRUCKS ONLY EB I-66 MM5","NO FACILITIES"
-78.238481,39.902923,"TURNOUT WB I-70 MM155","NO FACILITIES"
-78.248237,35.538608,"REST AREA SB I-95 MM99","RR, PT, VM, Pets, HF"
-78.254852,35.535851,"REST AREA NB I-95 MM99","RR, PT, VM, Pets, HF"
-78.279785,39.716346,"REST AREA WB I-68 MM74","RR, PT, VM, Pets, HF"
-78.282419,39.718895,"REST AREA EB I-68 MM74","RR, PT, VM, Pets, HF"
-78.332409,43.012133,"REST AREA EB I-90/NY T'way MM397","RR, PT, VM, Pets, HF, Gas, Food"
-78.407651,33.973975,"REST AREA NB US-17","RR, PT, Pets, HF"
-78.488801,40.028984,"SERVICE PLAZA WB I-76 MM148","RR, PT, VM, RV Dump, Pets, HF, Gas, Food"
-79.490657,39.662762,"WELCOME CENTER WB I-68 MM30","RR, Pets, VM, HF"
-78.495281,40.031902,"SERVICE PLAZA EB I-76 MM148","RR, PT, VM, RV Dump, Pets, HF, Gas, Food"
-78.529549,42.098043,"REST AREA WB I-86 MM72","RR, PT, VM, Pets, HF"
-78.533005,35.434971,"REST AREA WB I-40 MM325","RR, PT, VM, Pets, HF"
-78.534277,35.438823,"REST AREA EB I-40 MM325","RR, PT, VM, Pets, HF"
-78.598129,33.885681,"REST AREA SB US-17","RR, PT, Pets, HF"
-78.599081,42.953116,"SERVICE PLAZA WB I-90/NY T'way MM412","RR, PT, VM, Pets, HF, Gas, Food"
-78.623207,38.034875,"REST AREA WB I-64 MM113","RR, PT, VM, Pets, HF"
-78.636749,36.238933,"REST AREA SB I-85 MM199","RR, PT, VM, Pets, HF"
-78.641286,36.234555,"REST AREA NB I-85 MM199","RR, PT, VM, Pets, HF"
-78.704431,38.618875,"REST AREA SB I-81 MM262","RR, PT, VM, Pets, HF"
-78.709179,38.611878,"REST AREA NB I-81 MM262","RR, PT, VM, Pets, HF"
-78.770734,38.046884,"REST AREA EB I-64 MM105","RR, PT, VM, Pets, HF"
-78.831622,34.996101,"REST AREA SB I-95 MM48","RR, PT, VM, Pets, HF"
-78.832676,34.993916,"REST AREA NB I-95 MM48","RR, PT, VM, Pets, HF"
-78.935991,42.689277,"TURNOUT-PARKING WB I-90/NY T'way MM442","Phones, NO FACILITIES"
-78.936837,41.149838,"REST AREA WB I-80 MM88","RR, PT, VM, Pets, HF"
-78.937781,42.68625,"TURNOUT-PARKING EB I-90/NY T'way MM442","Phones, NO FACILITIES"
-78.952667,38.253445,"REST AREA SB I-81 MM232","RR, PT, VM, HF"
-78.957307,38.247207,"REST AREA NB I-81 MM232","RR, PT, VM, Pets, HF"
-78.960003,41.138856,"REST AREA EB I-80 MM87","RR, PT, VM, Pets, HF"
-78.986072,42.638335,"SERVICE PLAZA WB I-90/NY T'way MM 447","RR, PT, VM, Pets, HF, Gas, Food"
-78.992749,42.632519,"SERVICE PLAZA EB I-90/NY T'way MM 447","RR, PT, VM, Pets, HF, Gas, Food"
-79.042898,39.999191,"SERVICE PLAZA WB I-70/I-76 MM112","RR, PT, VM, Pets, HF, Gas, Food"
-79.048295,40.000847,"SERVICE PLAZA EB I-70/I-76 MM112","RR, PT, VM, Pets, HF, Gas, Food"
-79.239841,34.537677,"REST AREA NB I-95 MM5","RR, PT, VM, Pets, HF"
-79.306886,37.876233,"REST AREA SB I-81/64 MM199","RR, PT, VM, Pets, HF"
-79.347792,34.468538,"WELCOME CENTER SB I-95 MM195","RR, PT, VM, RV Dump, Pets, HF"
-79.354603,42.141241,"WELCOME CENTER EB I-86 MM22","RR, PT, VM, Pets, HF"
-79.379252,39.677262,"WELCOME CENTER EB I-68 MM6","RR, PT, VM, Pets, HF"
-79.384198,38.311304,"REST AREA US-19/250","RR, PT, Pets, HF, Scenic Area"
-79.473239,36.523421,"WELCOME CENTER-FOLLOW SIGNS SB US-29","RR, VM, PT, Pets, HF"
-79.475617,36.514959,"WELCOME CENTER-FOLLOW SIGNS NB US-29","RR, VM, PT, Pets, HF"
-79.490143,39.662818,"WELCOME CENTER WB I-68 MM31","RR, PT, VM, RV Dump, Pets, HF"
-79.530909,36.064158,"REST AREA WB I-40/I-85(SB) MM139","RR, PT, VM, HF"
-79.538817,36.062796,"REST AREA EB I-40/I-85(NB) MM139","RR, PT, VM, HF"
-79.563761,40.204251,"SERVICE PLAZA WB I-76 MM75","RR, PT, VM, Pets, HF, Gas, Food"
-79.764278,42.250686,"WELCOME CENTER WB I-90 MM46","RR, PT, VM, Pets, HF"
-79.809811,37.469852,"REST AREA SB I-81 MM158","RR, PT, VM, Pets, HF"
-79.817163,40.522404,"SERVICE PLAZA EB I-76 MM49","RR, PT, VM, Pets, HF, Gas, Food"
-79.941287,41.202062,"REST AREA WB I-80 MM30","RR, PT, VM, Pets, HF"
-79.959864,41.202374,"REST AREA EB I-80 MM30","RR, PT, VM, Pets, HF"
-80.049474,39.700653,"WELCOME CENTER SB I-79 MM159","RR, Pets, VM, HF"
-80.054358,33.950761,"REST AREA SB I-95 MM139","RR, PT, VM, RV Dump, Pets, HF"
-80.058886,33.944864,"REST AREA NB I-95 MM139","RR, PT, VM, RV Dump, Pets, HF"
-80.076923,39.793061,"REST AREA NB I-79 MM6","RR, PT, VM, Pets, HF"
-80.086837,32.991517,"REST AREA EB I-26 MM 204","RR, PT, VM, Pets, HF"
-80.122863,41.066948,"REST AREA NB I-79 MM107","RR, PT, VM, Pets, HF"
-80.125976,35.845491,"REST AREA SB I-85 MM100","RR, PT, VM, Pets, HF"
-80.132753,35.844562,"REST AREA NB I-85 MM100","RR, PT, VM, Pets, HF"
-80.138684,40.331334,"REST AREA SB I-79 MM50","RR, PT, VM, Pets, HF"
-80.139706,40.329203,"REST AREA NB I-79 MM50","RR, PT, VM, Pets, HF"
-80.144891,41.104205,"REST AREA SB I-79 MM110","RR, PT, VM, Pets, HF"
-80.161612,41.452936,"REST AREA NB I-79 MM135","RR, PT, VM, Pets, HF"
-80.167372,41.470325,"REST AREA SB I-79 MM135","RR, PT, VM, Pets, HF"
-80.173851,26.630388,"SERVICE PLAZA LEFT EXIT NB FL TPK","RR, PT, HF, Gas, Food"
-80.175215,26.638762,"SERVICE PLAZA LEFT EXIT SB FL TPK","RR, PT, HF, Gas, Food"
-80.17583,41.838161,"REST AREA NB I-79 MM163","RR, PT, VM, Pets, HF"
-80.176023,41.848413,"WELCOME CENTER SB I-79 MM163","RR, PT, VM, Pets, HF"
-80.180596,26.229511,"SERVICE PLAZA LEFT EXIT SB FL TPK","RR, PT, HF, Gas, Food"
-80.184504,26.223149,"SERVICE PLAZA LEFT EXIT NB FL TPK","RR, PT, HF, Gas, Food"
-80.191141,37.808185,"WELCOME CENTER EB I-64 MM2","RR, PT, VM, Pets, HF"
-80.229644,37.238657,"REST AREA NB I-81 MM129","RR, PT, VM, Pets, HF"
-80.250557,39.315716,"REST AREA SB I-79 MM122","RR, PT, VM, RV Dump, Pets, HF"
-80.254261,39.312949,"REST AREA NB I-79 MM122","RR, PT, VM, RV Dump, Pets, HF"
-80.297815,37.787601,"WELCOME CENTER WB I-64 MM179","RR, PT, Pets, HF"
-80.328673,27.127593,"REST AREA NB I-95 MM 106","RR, PT, VM, Pets, HF, 24hr Security"
-80.345472,27.128007,"REST AREA SB I-95 MM 106","RR, PT, VM, Pets, HF, 24hr Security"
-80.371328,27.299051,"SERVICE PLAZA LEFT EXIT NB FL TPK","RR, PT, HF, Gas, Food"
-80.374405,27.304672,"SERVICE PLAZA LEFT EXIT SB FL TPK","RR, PT, HF, Gas, Food"
-80.385767,25.656048,"SERVICE PLAZA LEFT EXIT NB FL TPK","RR, PT, HF, Gas, Food"
-80.388651,25.668797,"SERVICE PLAZA LEFT EXIT SB FL TPK","RR, PT, HF, Gas, Food"
-80.414589,27.463278,"REST AREA NB I-95 MM 133","RR, PT, VM, Pets, HF, 24hr Security"
-80.419145,36.304644,"REST AREA NB RT 52","Pinnacle NC"
-80.424938,27.468145,"REST AREA SB I-95 MM 133","RR, PT, VM, Pets, HF, 24hr Security"
-80.444217,40.116177,"WELCOME CENTER EB I-70 MM5","RR, PT, VM, Pets, HF"
-80.465231,33.495642,"WELCOME CENTER SB I-95 MM 99","RR, PT, VM, Pets, HF"
-80.466751,33.493458,"REST AREA NB I-95 MM 99","RR, PT, VM, Pets, HF"
-80.478459,41.943041,"WELCOME CENTER EB I-90 MM2","RR, PT, VM, Pets, HF"
-80.486003,35.991174,"REST AREA WB I-40 MM177","RR, PT, VM, Pets, HF"
-80.491561,35.986175,"REST AREA EB I-40 MM177","RR, PT, VM, Pets, HF"
-80.505944,41.183191,"WELCOME CENTER EB I-80 MM1","RR, PT, Pets, VM, HF"
-80.506552,41.183424,"REST AREA/SCENIC EB I-80 MM 1","RR, PT, VM, Pet, HF"
-80.517781,37.098654,"REST AREA SB I-81 MM108","RR, PT, VM, Pets, HF"
-80.526536,37.098524,"REST AREA NB I-81 MM108","RR, PT, VM, Pets, HF"
-80.528869,41.180424,"REST AREA WB I-80 MM237","RR, PT, VM, Pets, HF"
-80.532116,40.092611,"WELCOME CENTER WB I-70 MM13","RR, PT, VM, RV Dump, Pet, HF"
-80.543719,41.925489,"WELCOME CENTER WB I-90 MM242","RR, VM, PT, Pets, HF"
-80.568074,26.146474,"TURNOUT NB I-75 MM 32","PT, NO FACILITIES"
-80.581514,40.938526,"SERVICE PLAZA WB I-76 PA TPK","ALL SERVICES"
-80.583954,26.146081,"TURNOUT SB I-75","PT, NO FACILITIES"
-80.588902,38.912764,"REST AREA SB I-79 MM83","RR, PT, VM, RV Dump, Pets, HF"
-80.590666,35.460482,"REST AREA SB I-85 MM59","RR, PT, VM, Pets, HF"
-80.590843,40.940136,"SERVICE PLAZA EB I-76 PA TPK","ALL SERVICES"
-80.597758,35.450082,"REST AREA NB I-85 MM59","RR, PT, VM, Pets, HF"
-80.599071,38.911041,"REST AREA NB I-79 MM83","RR, PT, VM, RV Dump, Pets, HF"
-80.603777,27.931238,"REST AREA NB I-95 MM 168","RR, PT, VM, Pets, HF, 24hr Security"
-80.609202,27.950694,"REST AREA SB I-95 MM 168","RR, PT, VM, Pest, HF, 24hr Security"
-80.620479,33.162698,"TRUCK TURNOUT SB I-95 MM74","NO FACILITIES"
-80.621666,33.156358,"TRUCK TURNOUT NB I-95 MM74","NO FACILITIES"
-80.621104,26.146552,"REST AREA-FOLLOW SIGNS NB I-75 MM 35","RR, PT, VM, Pets, HF, 24hr Security"
-80.644016,26.146206,"REST AREA-FOLLOW SIGNS SB I-75","RR, PT, VM, Pets, HF, 24hr Security"
-80.658867,34.202247,"REST AREA WB I-20 MM 93","RR, PT, VM, Pets, HF"
-80.666945,34.197988,"REST AREA EB I-20 MM 93","RR, PT, VM, Pets, HF"
-80.674177,26.146672,"TURNOUT NB I-75 MM 38","PT, NO FACILITIES"
-80.713483,41.563682,"REST AREA NB-SB RT-11"," "
-80.719802,40.954477,"REST AREA SB RT-11"," "
-80.720081,40.948538,"REST AREA NB RT-11"," "
-80.722671,26.149774,"TURNOUT SB I-75 MM 41","PT, No FACILITIES"
-80.744056,36.559463,"WELCOME CENTER NB I-77 MM1","RR, PT, VM, Pets, HF"
-80.745068,36.564378,"WELCOME CENTER SB I-77 MM105","RR, PT, VM, Pets, HF"
-80.753289,33.476534,"REST AREA WB I-26 MM 152","RR, PT, VM, Pets, HF"
-80.770368,32.804265,"REST AREA SB I-95 MM 47","RR, PT, VM, Pets, HF"
-80.773138,32.796891,"REST AREA NB I-95 MM 47","RR, PT, VM, Pets, HF"
-80.773695,33.504011,"REST AREA EB I-26 MM 150","RR, PT, VM, Pets, HF"
-80.783203,38.463701,"TURNOUT US-19","NO FACILITIES, Scenic Area"
-80.812595,36.102961,"REST AREA NB I-77 MM72","RR, PT, VM, Pets, HF"
-80.819316,27.597767,"SERVICE PLAZA LEFT EXIT NB FL TPK","RR, PT, HF, Gas, Food"
-80.825234,27.604227,"SERVICE PLAZA LEFT EXIT SB FL TPK","RR, PT, HF, Gas, Food"
-80.838785,35.980278,"REST AREA SB I-77 MM63","RR, PT, VM, Pets, HF"
-80.862084,35.628793,"REST AREA NB I-77 MM39","RR, PT, VM, Pets, HF"
-80.863538,35.634361,"REST AREA SB I-77 MM39","RR, PT, VM, Pets, HF"
-80.876954,28.684243,"REST AREA NB I-95 MM225","RR, PT, VM, Pets, HF, 24hr Security"
-80.888407,28.711166,"REST AREA SB I-95 MM227","RR, PT, VM, Pets, HF, 24hr Security"
-80.896239,38.620181,"REST AREA SB I-79 MM48","RR, PT, VM, RV Dump, Pets, HF"
-80.903837,38.619381,"REST AREA NB I-79 MM48","RR, PT, VM, RV Dump, Pets, HF"
-80.920349,35.120223,"WELCOME CENTER NB I-77 MM1","RR, PT, VM, Pets, HF"
-80.940433,35.082768,"WELCOME CENTER SB I-77 MM89","RR, PT, VM, Pets, HF"
-80.999766,32.433341,"TRUCK TURNOUT SB I-95 MM17","NO FACILITIES"
-81.002753,32.426911,"TRUCK TURNOUT NB I-95 MM17","NO FACILITIES"
-81.006898,40.063831,"WELCOME CENTER WB I-70 MM211","RR, PT, VM, Pets, HF"
-81.017419,40.064024,"REST AREA EB I-70 MM211","RR, PT, VM, Pets, HF"
-81.022293,33.837104,"REST AREA WB I-26 MM 123","RR, PT, VM, Pets, HF"
-81.024264,33.841842,"REST AREA EB I-26 MM 123","RR, PT, VM, Pets, HF"
-81.036449,34.759979,"REST AREA NB I-77 MM 66","RR, PT, VM, Pets, HF"
-81.037553,34.767527,"REST AREA SB I-77 MM 66","RR, PT, VM, Pets, HF"
-81.046268,37.367594,"WELCOME CENTER-FOLLOW SIGNS SB I-77 MM9","RR, PT, VM, Pets, HF"
-81.051714,37.360183,"WELCOME CENTER-FOLLOW SIGNS NB I-77 MM9","RR, PT, VM, Pets, HF"
-81.066558,26.168868,"REST AREA NB I-75 FOLLOW SIGNS","RR, PT, VM, Pet, HF, 24hr Security"
-81.067041,37.471311,"SERVICE PLAZA NB I-77 MM17","RR, PT, VM, RV Dump, HF, Gas, Food"
-81.083494,37.488563,"TURNOUT SB I -77 MM18","Scenic Vista, NO FACILITIES"
-81.084046,26.168126,"REST AREA SB I-75 MM 63","RR, PT, VM, Pet, HF, 24hr Security"
-81.091025,32.263544,"WELCOME CENTER NB I-95 MM 4","RR, PT, VM, Pets, HF"
-81.100091,37.208353,"WELCOME CENTER SB I-77 MM62","RR, PT, VM, Pets, HF"
-81.107359,41.105316,"REST AREA WB I-76 OH","RR, PT, VM, Pets, HF"
-81.117105,41.105182,"REST AREA EB I-76 OH","RR, PT, VM, Pets, HF"
-81.124801,35.728121,"REST AREA WB I-40 MM136","RR, PT, VM, Pets, HF"
-81.130685,37.186375,"REST AREA NB I-77 MM59","RR, PT, VM, Pets, HF"
-81.133578,35.726501,"REST AREA EB I-40 MM136","RR, PT, VM, Pets, HF"
-81.170421,32.220559,"WELCOME CENTER SB I-95 GA","RR, PT, VM, Pets, HF"
-81.171708,41.243644,"SERVICE PLAZA WB I-80 MM197","RR, PT, HF, Pets, RV Dump & Overnight, Gas, Food"
-81.180639,41.243392,"SERVICE PLAZA EB I-80 MM197","RR, PT, HF, Pets, RV Dump & Overnight, Gas, Food"
-81.193241,26.167301,"TURNOUT WB I-75","PARKING, NO FACILITIES"
-81.199065,26.166792,"TURNOUT EB I-75","PARKING, NO FACILITIES"
-81.211801,37.806485,"TRAVEL PLAZA-FOLLOW SIGNS NB I-77 MM45","RR, PT, VM, Gas, Food"
-81.214672,37.814754,"TRAVEL PLAZA-FOLLOW SIGNS SB I-77 MM45","RR, PT, VM, Gas, Food"
-81.266367,36.916491,"REST AREA NB I-81 MM61","RR, PT, VM, Pets, HF"
-81.270253,28.090886,"SERVICE PLAZA LEFT EXIT NB FL TPK","RR, PT, HF, Gas, Food"
-81.277353,28.098671,"SERVICE PLAZA LEFT EXIT SB FL TPK","RR, PT, HF, Gas, Food"
-81.279991,41.656002,"REST AREA WB I-90 MM198","RR, PT, VM, Pets, HF"
-81.294175,41.649401,"REST AREA EB I-90 MM198","RR, PT, VM, Pets, HF"
-81.326182,29.697742,"REST AREA NB I-95 MM 302","RR, PT, VM, Pets, HF, 24hr Security"
-81.335439,29.719683,"REST AREA SB I-95 MM 302","RR, PT, VM, Pets, HF, 24hr Security"
-81.344951,35.709726,"VISITOR CENTER-FOLLOW SIGNS WB OFF I-40","Hickory NC"
-81.364125,35.706931,"VISITOR CENTER-FOLLOW SIGNS EB OFF I-40","Hickory NC"
-81.375814,28.720365,"REST AREA EB I-4 MM96","RR, PT, VM, Pets, HF, 24hr Security"
-81.380204,38.071838,"REST AREA EB/SB I-64/I-77 MM69","RR, PT, VM, Pets, HF"
-81.381761,28.704971,"REST AREA WB I-4 MM 94","RR, PT, VM, Pets, HF, 24hr Security"
-81.383269,36.884014,"REST AREA SB I-81 MM53","RR, PT, VM, Pets, HF"
-81.385432,38.099744,"SERVICE PLAZA WB/NB I-64/I-77 MM72","RR, PT, RV Dump, HF, Gas, Food"
-81.396781,40.038971,"REST AREA EB I-70 MM189","RR, PT, VM, Pets, HF"
-81.408951,35.183085,"REST AREA NB I-85 MM2","RR, PT, VM, RV Dump, Pets,HF"
-81.438547,39.449333,"REST AREA NB I-77 MM3","RR, PT, VM, Pets, HF"
-81.439552,39.386921,"WELCOME CENTER-FOLLOW SIGNS I-77 NB MM185","RR, VM, Pets, HF"
-81.439659,39.391770,"WELCOME CENTER-FOLLOW SIGNS I-77 SB MM185","RR, VM, Pets, HF"
-81.487294,31.284007,"REST AREA SB I-95","RR, PT, VM, RV Dump, Pets, HF"
-81.491441,35.150581,"WELCOME CENTER SB I-85 MM 103","RR, PT, VM, Pets, HF"
-81.494731,28.511507,"SERVICE PLAZA-LEFT EXIT NB FL TPK","RR, PT, HF, Gas, Food"
-81.497542,30.087526,"REST AREA NB I-95 MM 331","RR, PT, VM, Pets, HF, 24hr Security"
-81.499921,30.098619,"REST AREA SB I-95 MM 331","RR, PT, VM, Pets, HF, 24hr Security"
-81.503968,28.517504,"SERVICE PLAZA-LEFT EXIT SB FL TPK","RR, PT, HF, Gas, Food"
-81.527437,39.908528,"REST AREA SB I-77 MM37","RR, PT, VM, Pets, HF"
-81.532246,39.938562,"REST AREA NB I-77 MM39.5","RR, PT, VM, Pets, HF"
-81.546551,39.128285,"REST AREA NB I-77 MM165","RR, PT, VM, RV DUMP, Pets, HF"
-81.548702,39.135504,"REST AREA SB I-77 MM165","RR, PT, VM, RV DUMP, Pets, HF"
-81.625345,41.191307,"REST AREA NB I-77 MM141","RR, PT, VM, Pets, HF"
-81.625832,41.198709,"REST AREA SB I-77 MM141","RR, PT, VM, Pets, HF"
-81.651083,30.754102,"WELCOME CENTER NB I-95 GA","RR, PT, VM, Pets, HF"
-81.663742,41.211542,"REST AREA SB I-271 MM8","RR, PT, Pets, HF"
-81.668166,41.290681,"SERVICE PLAZA WB I-80 MM170","RR, PT, HF, Gas, Food"
-81.672529,41.20687,"REST AREA NB I-271 MM8","RR, PT, Pets, HF"
-81.676569,30.701276,"WELCOME CENTER SB I-95","RR, PT, VM, Pets, RV Dump, HF, 24hr Security"
-81.678698,41.293349,"SERVICE PLAZA EB I-80 MM170","RR, PT, HF, Gas, Food"
-81.702921,34.410751,"REST AREA WB I-26 MM 63","RR, PT, VM, Pets, HF"
-81.710662,34.416411,"REST AREA EB I-26 MM 63","RR, PT, VM, Pets, HF"
-81.720717,35.078083,"REST AREA NB I-85 MM 89","RR, PT, VM, Pets, HF"
-81.727287,35.076994,"REST AREA SB I-85 MM 89","RR, PT, VM, Pets, HF"
-81.756874,39.236655,"REST AREA-LEFT EXIT WB US-50","RR"
-81.762248,39.236384,"REST AREA EB US-50","RR"
-81.762944,28.174453,"REST AREA WB I-4 MM 46","RR, PT, VM, Pet, HF, 24hr Security"
-81.774784,28.166866,"REST AREA EB I-4 MM 46","RR, PT, VM, Pet, HF, 24hr Security"
-81.793368,41.218716,"REST AREA NB I-71 MM225","RR, PT, Pets, HF"
-81.793814,41.213078,"REST AREA SB I-71 MM224","RR, PT, Pets, HF"
-81.794726,26.541462,"REST AREA NB I-75 FOLLOW SIGNS","RR, PT, VM, Pet, HF, 24hr Security"
-81.795308,26.551965,"REST AREA SB I-75 FOLLOW SIGNS","RR, PT, VM, Pet, HF, 24hr Security"
-81.855408,39.974001,"REST AREA WB I-70 MM163","RR, PT, VM, Pets, HF"
-81.964598,34.541955,"REST AREA-LEFT EXIT NB I-385 MM 6","RR, PT, VM, Pets, HF"
-81.972999,34.543578,"REST AREA-LEFT EXIT SB I-385 MM 6","RR, PT, VM, Pets, HF"
-81.977684,28.784831,"SERVICE PLAZA-LEFT EXIT NB FL TPK","RR, PT, HF, Gas, Food"
